Time,Node A,Node B,Node C,Node D,Node E,Node F
2021-03-21 03:00:00,8051474856.0,2047748893.0,78039622.52,71218979.98,32487724.7,1380045.277
2021-03-21 04:00:00,7172984715.0,597173276.1,108037.7433,50497909.08,13303456.14,3334439.798
2021-03-21 05:00:00,7410000857.0,5172971490.0,43732415.76,65497519.47,20097920.47,1268643.765
2021-03-21 06:00:00,8812989909.0,2947544184.0,43613366.4,50169160.02,121083596.8,905556.1032
2021-03-21 07:00:00,9432128739.0,262077609.8,12881.83069,60298897.56,15947822.7,874193.9883
2021-03-21 08:00:00,9768405397.0,268594835.7,13249.89694,66771653.17,54376912.8,838832.0011
2021-03-21 09:00:00,10601133846.0,589104994.3,42577807.94,52109046.2,114224942.9,1193184.342
2021-03-21 10:00:00,10972758196.0,692591496.7,74534335.87,60026747.43,57095849.52,1178187.895
2021-03-21 11:00:00,12267600302.0,621999992.5,43652287.94,66930424.62,16468602.95,997005.7902
2021-03-21 12:00:00,11147043877.0,425792089.7,43699050.82,53236908.67,36545112.32,983470.8456
2021-03-21 13:00:00,11684588840.0,447037445.2,42316.50635,42664692.45,45976224.99,1113592.651
2021-03-21 14:00:00,13210280970.0,663125472.4,78189.30208,43059520.86,78050267.51,1648611.939
2021-03-21 15:00:00,12160468643.0,737308193.8,13219.84587,23591865.87,119100067.1,1324690.375
2021-03-21 16:00:00,9827573910.0,722246172.7,86856678.89,25639438.44,58163555.27,1644901.293
2021-03-21 17:00:00,12513567177.0,1576616125.0,43624475.53,19972304.89,85216251.2,1373711.478
2021-03-21 18:00:00,13069363095.0,3775613568.0,36464477.72,24171331.37,124297566.5,1253147.778
2021-03-21 19:00:00,34510799212.0,1339690831.0,46167.17535,51353403.37,115365824.9,1375663.198
2021-03-21 20:00:00,25338079653.0,705935646.6,48423468.59,52151018.74,59000745.26,1330199.471
2021-03-21 21:00:00,17828700866.0,10154993756.0,13239.83583,58125154.68,76112230.48,1211282.289
2021-03-21 22:00:00,11373328953.0,4634137951.0,43037703.48,44042043.9,104306948.1,1078875.607
2021-03-21 23:00:00,9175364114.0,4648382144.0,13133.42366,33968602.45,29101548.17,1056622.575
2021-03-22 00:00:00,10266565016.0,3127066107.0,38626.36146,112491635.8,87213546.52,964974.6754
2021-03-22 01:00:00,11359335478.0,5610397067.0,80396.42778,176146010.6,22425105.49,963308.3456
2021-03-22 02:00:00,11600925051.0,2689232632.0,13079.78795,189893813.8,28232584.28,1213974.114
2021-03-22 03:00:00,10972490213.0,3605644421.0,35899012.1,231405622.7,22581617.24,1117172.86
2021-03-22 04:00:00,9816367921.0,890393127.5,44704.14931,125243920.2,51429053.97,3512245.69
2021-03-22 05:00:00,9772346046.0,364000070.0,37104414.73,73300518.14,11566417.52,1650881.566
2021-03-22 06:00:00,10834313926.0,614861698.4,13322.46691,63837360.03,11328428.42,892749.2878
2021-03-22 07:00:00,9057693802.0,581337959.1,13753.15576,49015249.5,55572338.21,872271.1575
2021-03-22 08:00:00,7247883956.0,2030677899.0,44166878.64,66417567.31,54656433.22,914548.4477
2021-03-22 09:00:00,7111712892.0,2388283672.0,13206.52646,44799276.25,59172443.66,881177.1701
2021-03-22 10:00:00,6755186146.0,2889326405.0,13484.94281,37730235.74,54877476.47,931271.1166
2021-03-22 11:00:00,8277662411.0,1545265768.0,37899363.24,44237056.35,13722304.02,891376.3864
2021-03-22 12:00:00,12279198124.0,2514770699.0,40199.1525,27506594.85,26495266.88,900359.4501
2021-03-22 13:00:00,13713627857.0,2541032182.0,19149.92417,20100887.58,60708934.44,1228341.339
2021-03-22 14:00:00,10725047773.0,6552680746.0,19482.9249,22839549.17,50044817.29,1288563.094
2021-03-22 15:00:00,11163558728.0,4200835622.0,38936923.17,24930312.07,91829698.32,1225182.365
2021-03-22 16:00:00,12555829982.0,2454587300.0,62213.43736,41592354.47,103236791.4,1275112.539
2021-03-22 17:00:00,12033583355.0,2875848781.0,19566.20594,41579705.32,69509305.54,1021634.853
2021-03-22 18:00:00,11130578095.0,2434163276.0,45218.72108,22057136.86,123477760.4,1253874.272
2021-03-22 19:00:00,11035166698.0,4611992736.0,123333.8459,20605062.83,54450640.31,1800057.034
2021-03-22 20:00:00,11346059789.0,8955335689.0,18693.07403,24625226.27,111782738.9,1534749.457
2021-03-22 21:00:00,8912519083.0,7415310736.0,33098520.58,14888041.11,56882708.61,1290968.893
2021-03-22 22:00:00,8503746337.0,4553135342.0,19506.11927,33643710.11,47439173.87,1102519.679
2021-03-22 23:00:00,8886045189.0,2273059564.0,36591965.86,96242386.98,22006319.37,1011323.654
2021-03-23 00:00:00,8982510763.0,1164717059.0,51110.68319,198856620.3,70970168.84,947850.0696
2021-03-23 01:00:00,9135248886.0,681969119.4,18753.11528,147663545.8,45647155.66,1007295.192
2021-03-23 02:00:00,11375117036.0,626417104.2,56603.65007,153803371.8,58837149.13,1000008.85
2021-03-23 03:00:00,6928195299.0,745188823.6,29136516.84,103302728.0,12225207.07,1250327.741
2021-03-23 04:00:00,7598514109.0,739670729.7,48496523.63,66507649.7,15905321.27,3532069.824
2021-03-23 05:00:00,7618843726.0,2626279282.0,42451525.57,48552657.95,11366143.13,1600625.886
2021-03-23 06:00:00,8182742647.0,732986994.6,46029.45049,53134176.12,14793608.82,945999.7757
2021-03-23 07:00:00,7308500426.0,762202665.3,18868.68806,53813582.98,8156129.459,934088.617
2021-03-23 08:00:00,8164307629.0,1027485711.0,84806.30306,55001827.51,45460509.6,927147.4597
2021-03-23 09:00:00,8632025400.0,776119975.2,42928128.79,50420254.65,154841973.7,933818.2273
2021-03-23 10:00:00,8523729233.0,889344045.4,19936.85892,59533689.94,50432318.62,964552.6003
2021-03-23 11:00:00,9213794976.0,1008359468.0,53490.08875,56208368.24,9104901.27,953224.5449
2021-03-23 12:00:00,9145929166.0,1007811642.0,83384.01299,39707228.49,13624597.48,1019521.749
2021-03-23 13:00:00,10504999680.0,894944366.6,88583405.0,36518953.18,24462287.4,1108383.039
2021-03-23 14:00:00,9941365142.0,1208202045.0,59789.67628,19996110.5,32993525.97,1415221.006
2021-03-23 15:00:00,10271405785.0,801206660.1,21704.54889,21384435.97,100031134.8,1026852.273
2021-03-23 16:00:00,11345343676.0,897282945.2,19209.01062,20248718.78,87505010.96,1138787.776
2021-03-23 17:00:00,11491366090.0,874079663.3,19551.12059,20169276.51,50397555.43,1005270.342
2021-03-23 18:00:00,11930683859.0,877677081.3,45195.94517,30104627.12,39342551.74,1133652.147
2021-03-23 19:00:00,14083176865.0,1611740542.0,43061557.12,24602005.11,40964198.19,1273204.597
2021-03-23 20:00:00,11154982880.0,779059363.6,19063.08167,14708209.87,35251801.48,1274420.802
2021-03-23 21:00:00,8950503113.0,756548509.2,47763590.43,8526472.608,58224525.54,1030369.696
2021-03-23 22:00:00,10101967597.0,1096197509.0,35340252.24,25020959.69,18636718.53,948570.1129
2021-03-23 23:00:00,10394906132.0,560089255.8,62377.81826,40107247.04,22427102.53,920841.3931
2021-03-24 00:00:00,11116632634.0,597811793.4,20564.91253,41784373.52,14590376.69,951252.3708
2021-03-24 01:00:00,10859598879.0,652616666.2,48553992.91,49136412.31,50319999.64,931367.7787
2021-03-24 02:00:00,11164573211.0,627386748.3,47052.20639,69918577.65,9723326.922,952048.8409
2021-03-24 03:00:00,15626056344.0,569185979.2,51165.54681,55131289.41,92601206.51,2534282.642
2021-03-24 04:00:00,10536126822.0,5217549304.0,18857.56809,49541683.54,30847172.17,3238407.062
2021-03-24 05:00:00,7919362014.0,6100212984.0,31852262.61,60191370.32,12725860.42,978183.4165
2021-03-24 06:00:00,9140571869.0,1112451756.0,19115.55809,50692727.72,10266971.38,953120.3466
2021-03-24 07:00:00,9520408439.0,1348545399.0,91410.05778,73070453.86,10179000.84,948410.8063
2021-03-24 08:00:00,8433152977.0,1451032903.0,48504.07264,122122665.0,49045091.39,946897.9114
2021-03-24 09:00:00,7383005920.0,736446648.6,49378.95983,184502451.7,15437736.47,934557.4342
2021-03-24 10:00:00,6065150122.0,545908912.4,42572138.86,178968605.6,27521408.97,983517.698
2021-03-24 11:00:00,7780116770.0,549159241.9,43481777.78,196925667.3,93248440.93,918829.8114
2021-03-24 12:00:00,6839822142.0,717295726.8,47739.47844,210049947.6,8511615.259,968551.8606
2021-03-24 13:00:00,5512965349.0,429543639.7,90315.25451,201784804.9,27796694.46,928868.2389
2021-03-24 14:00:00,6424502155.0,607433364.0,19880.99319,107211345.6,12340863.36,1116640.037
2021-03-24 15:00:00,7684947258.0,5081303198.0,18962.0276,172941125.1,13838035.51,970996.359
2021-03-24 16:00:00,7870637581.0,6164242146.0,18741.91941,153162478.8,59301903.19,1001356.18
2021-03-24 17:00:00,10239876156.0,6450242699.0,45894103.79,125450620.8,57323393.08,925897.8202
2021-03-24 18:00:00,7208673885.0,3225909415.0,18614.48417,37815194.6,14388857.48,978590.304
2021-03-24 19:00:00,6382439232.0,436268309.3,18889.69545,38386983.39,19122778.65,925633.8459
2021-03-24 20:00:00,6911769259.0,697716427.8,18678.6433,155023728.5,74525925.89,942896.2682
2021-03-24 21:00:00,7360858826.0,385338335.4,45291812.36,165457534.8,28667018.7,923965.5163
2021-03-24 22:00:00,8434764996.0,351415013.7,45835.00882,242553117.3,17496211.06,920468.3307
2021-03-24 23:00:00,7771585820.0,514996084.4,29675.92747,197215192.6,15858606.59,924586.0858
2021-03-25 00:00:00,6576810077.0,291224455.3,43612110.31,167093160.9,50603374.85,920880.2398
2021-03-25 01:00:00,6620742706.0,822114057.9,48938150.41,146968882.3,8087036.167,996805.2379
2021-03-25 02:00:00,5995471198.0,243243792.0,19189.53059,124125774.9,11654791.65,951939.875
2021-03-25 03:00:00,5264102210.0,387715962.8,49939150.76,121574259.0,14143229.35,924993.9902
2021-03-25 04:00:00,6807791531.0,520580253.1,56978.11719,180502975.6,42070726.28,914013.8308
2021-03-25 05:00:00,6149124754.0,378287419.7,50814878.85,116645514.4,9130556.075,921305.7241
2021-03-25 06:00:00,5947742626.0,568494659.8,20158.89663,80948739.12,11077248.56,923694.3238
2021-03-25 07:00:00,4674046816.0,632924561.8,49341.30201,97774213.03,113031139.0,921129.4877
2021-03-25 08:00:00,5310095743.0,501538676.5,20267.25927,109884693.4,9015849.123,918217.8716
2021-03-25 09:00:00,5836201023.0,725503961.5,19709.41628,142091187.8,13662223.26,918059.1798
2021-03-25 10:00:00,4846960475.0,525511966.8,49453089.49,179233910.4,18193990.65,931526.3919
2021-03-25 11:00:00,4586861018.0,568014957.6,20486.12344,169105036.4,90730435.41,966551.5188
2021-03-25 12:00:00,4922130464.0,902282371.9,128379.3285,222497284.9,9776628.101,912955.4329
2021-03-25 13:00:00,5828918629.0,710827129.2,52241464.55,191206165.6,13878284.3,973844.416
2021-03-25 14:00:00,7071622431.0,792067471.3,18850.76625,173991238.4,12987673.0,911248.9326
2021-03-25 15:00:00,8251017816.0,722255847.2,45829637.49,126112215.3,82885931.23,963596.9465
2021-03-25 16:00:00,5462852165.0,751899431.5,19162.79493,169891092.8,13271455.64,853290.1228
2021-03-25 17:00:00,7577898492.0,601996454.1,57192.27559,184570220.7,16187680.54,878821.3338
2021-03-25 18:00:00,7555206542.0,623089566.5,46816.19865,156384098.7,14110348.54,834509.0592
2021-03-25 19:00:00,6568812078.0,560836523.8,88138656.48,170828565.5,85227002.85,898957.6037
2021-03-25 20:00:00,5924001159.0,717718988.3,18628.70788,143435972.0,19656810.37,827524.9521
2021-03-25 21:00:00,8125672232.0,1093907648.0,19077.49594,107211534.0,16069371.93,849406.8079
2021-03-25 22:00:00,7008111159.0,1314133712.0,88178.85868,124489845.1,59111734.54,833388.023
2021-03-25 23:00:00,5843801225.0,696899625.2,51801.84047,144990091.2,19617550.8,834624.7648
2021-03-26 00:00:00,6063728123.0,468301075.0,18663.74385,150267233.6,53806427.06,837510.9826
2021-03-26 01:00:00,7353791017.0,454854505.3,18746.97753,169755994.3,9379189.297,915448.1807
2021-03-26 02:00:00,10260907885.0,483303987.9,36367883.53,193515692.6,16291555.33,880469.2668
2021-03-26 03:00:00,6750520977.0,371680098.8,23641.43497,191866673.1,16133516.97,835777.9242
2021-03-26 04:00:00,4942105417.0,366722579.8,75742.11976,134787950.2,54778138.19,831621.8208
2021-03-26 05:00:00,5050781458.0,330593036.7,37768437.86,135171936.0,55224339.46,837085.6973
2021-03-26 06:00:00,6146813424.0,420475968.3,52782.84059,106278243.6,50797124.28,841805.0214
2021-03-26 07:00:00,6934469165.0,424748249.0,37648209.0,85142366.05,13751183.04,837061.2387
2021-03-26 08:00:00,5690833839.0,526045680.4,48100.70472,70002613.04,10014212.04,828950.7577
2021-03-26 09:00:00,4947306376.0,524844171.7,40405983.36,65429694.77,11338898.49,854048.8212
2021-03-26 10:00:00,6594078098.0,1950815788.0,47033.1008,50199153.0,13505437.7,834602.0544
2021-03-26 11:00:00,6453951174.0,2113117373.0,48912939.3,57552507.32,54541587.64,863441.5236
2021-03-26 12:00:00,5947063822.0,1359675433.0,56227.08517,46014341.5,91023012.06,969012.5463
2021-03-26 13:00:00,6192653491.0,570048429.0,43691374.74,53445692.07,48203429.63,1684074.508
2021-03-26 14:00:00,6737571660.0,1793055715.0,19592.54462,53118440.19,82033221.52,1649993.567
2021-03-26 15:00:00,9802054324.0,12586702527.0,43662514.9,50168502.25,114931556.6,1621578.03
2021-03-26 16:00:00,10671424212.0,12149379471.0,19657.19934,61055559.93,105964116.3,1421085.609
2021-03-26 17:00:00,13918483259.0,14593709888.0,46052.07177,44238985.13,61361378.46,2020585.868
2021-03-26 18:00:00,11516081388.0,11728901644.0,43742840.08,47922538.3,26941330.07,1662057.816
2021-03-26 19:00:00,10124680461.0,9699680811.0,62074.77806,51773251.76,24373923.32,1538073.405
2021-03-26 20:00:00,15401264587.0,10557504945.0,26554450.08,60768761.46,41288507.22,2545035.688
2021-03-26 21:00:00,10209095099.0,10775545829.0,28301488.98,40779291.85,54075208.49,2041297.495
2021-03-26 22:00:00,12768554641.0,9930500885.0,50842.72549,40046622.13,142997291.8,1421555.687
2021-03-26 23:00:00,8214409041.0,10985121649.0,19676.90639,119387737.7,78483758.36,1452141.973
2021-03-27 00:00:00,13361666347.0,13160661220.0,86272723.27,223101046.2,86235781.07,1143171.301
2021-03-27 01:00:00,8818772060.0,13849594199.0,80187.46444,305525448.5,14138253.56,1107114.625
2021-03-27 02:00:00,12768631743.0,11290473750.0,43254062.45,199408219.2,10145123.13,1108639.697
2021-03-27 03:00:00,15035978718.0,1487559571.0,87233548.18,225276791.7,10977892.86,2163486.355
2021-03-27 04:00:00,15378963244.0,1439911873.0,32038401.17,187358099.7,49929248.53,3654218.066
2021-03-27 05:00:00,11421552651.0,1867374503.0,43702115.91,170159786.1,30474453.35,1187658.544
2021-03-27 06:00:00,12198753760.0,1314638261.0,20265.56465,111635762.7,30603385.22,1111560.616
2021-03-27 07:00:00,12832764429.0,5994471445.0,48209.50174,120443607.6,8501599.414,1122629.938
2021-03-27 08:00:00,13353538524.0,2212048231.0,37774346.9,86945342.01,9271977.329,1103733.728
2021-03-27 09:00:00,13159686085.0,1950889915.0,48009.17212,76637329.04,12353273.73,1106493.553
2021-03-27 10:00:00,19528369055.0,1933027322.0,19760.30156,106406289.8,109933604.6,1112920.934
2021-03-27 11:00:00,13260830017.0,758339557.1,86833403.67,37867231.28,12953242.69,1126865.117
2021-03-27 12:00:00,7500201268.0,7663847093.0,51918.53632,30317918.0,27914169.08,1135750.169
2021-03-27 13:00:00,9453283145.0,905525527.5,19598.67375,28893495.22,65336814.76,1677614.766
2021-03-27 14:00:00,16198763766.0,1271234993.0,43681697.09,24505040.88,116399544.0,2788621.327
2021-03-27 15:00:00,14025118184.0,2826294712.0,19494.44212,38655996.77,84893916.55,1666609.867
2021-03-27 16:00:00,12325820480.0,2909645717.0,92446.46441,25141242.17,108866632.1,2366755.072
2021-03-27 17:00:00,13291684960.0,6060179583.0,74485289.11,27668081.73,84420741.29,2399936.827
2021-03-27 18:00:00,17323156111.0,5902644900.0,19736.83219,28487757.55,280654089.9,2955052.799
2021-03-27 19:00:00,13867996523.0,7169494919.0,73407823.96,27058805.66,57755977.11,2190000.91
2021-03-27 20:00:00,13496400147.0,15561895429.0,85485.69212,39931516.62,140870164.5,2628587.352
2021-03-27 21:00:00,11133572847.0,21263471466.0,43670678.88,16005762.82,75739143.27,1605121.309
2021-03-27 22:00:00,9492059556.0,21177884558.0,52159.56087,23944908.26,544144310.6,1171229.526
2021-03-27 23:00:00,8684659326.0,13794836569.0,19299.60978,82526510.4,151454493.2,984732.8449
2021-03-28 00:00:00,7753515272.0,13300108554.0,58818.53278,230533772.5,90369652.99,992365.2445
2021-03-28 01:00:00,6577522780.0,14351191362.0,88151733.5,188494486.5,27441081.1,1046812.971
2021-03-28 02:00:00,10399935653.0,16459227705.0,46134.71552,125263682.1,17272587.64,1037538.667
2021-03-28 03:00:00,9814878750.0,11890016371.0,66941455.18,53735969.06,36382194.33,983984.8127
2021-03-28 04:00:00,9707433252.0,9480477249.0,44551.04917,53936224.64,52930727.14,3666879.493
2021-03-28 05:00:00,9314335061.0,8268953615.0,19611.26316,48774841.65,11077813.1,1804978.835
2021-03-28 06:00:00,10819678184.0,5291979847.0,43685398.22,54159867.17,9990531.056,938351.8719
2021-03-28 07:00:00,8046094106.0,8752888966.0,43633349.23,54672906.26,34462379.92,925910.4847
2021-03-28 08:00:00,7382465945.0,11682771353.0,37970986.65,72502209.33,34921674.82,933757.8949
2021-03-28 09:00:00,7454475109.0,15137413532.0,44053250.82,56845001.8,54621542.65,973167.4415
2021-03-28 10:00:00,5418547278.0,11323287118.0,30186934.57,60019289.06,14478229.71,952990.0323
2021-03-28 11:00:00,6895229341.0,9048055628.0,43668456.78,52052031.33,11393699.48,1013875.152
2021-03-28 12:00:00,9132851934.0,7401585587.0,82888.04274,57887521.47,131637506.4,971192.7356
2021-03-28 13:00:00,6074763997.0,8009620488.0,66137.65201,48262935.07,44405191.84,1658239.662
2021-03-28 14:00:00,17957916840.0,8368768557.0,31531190.96,28070793.48,72699349.82,2677202.645
2021-03-28 15:00:00,9851173259.0,12168485390.0,28053992.57,19350311.46,95416956.33,1696417.912
2021-03-28 16:00:00,10140947036.0,19484253425.0,43653945.01,35747437.78,100377222.7,1325153.846
2021-03-28 17:00:00,10791858951.0,16612226205.0,43193510.85,20369812.33,116826039.4,1935241.46
2021-03-28 18:00:00,10107187727.0,17843985236.0,43615297.17,18199671.4,66183962.23,1459245.946
2021-03-28 19:00:00,11377749236.0,7068433475.0,76772.16927,59716238.18,123452840.9,1807219.66
2021-03-28 20:00:00,12679393975.0,5088942094.0,48183.95045,53542860.78,102997744.7,2025390.597
2021-03-28 21:00:00,15514671033.0,8689533912.0,42264788.87,57365808.4,58869857.23,2358276.184
2021-03-28 22:00:00,15474078104.0,8782676427.0,50889.12059,57410081.72,93984046.87,2156711.989
2021-03-28 23:00:00,10334391162.0,9024230626.0,93266.53559,35761023.52,46533644.77,2227561.185
2021-03-29 00:00:00,9569873208.0,9580203014.0,32550266.51,78605292.62,13296384.43,1005480.273
2021-03-29 01:00:00,9740810489.0,10667600652.0,19061.00104,146085973.9,54414737.84,983127.5218
2021-03-29 02:00:00,11626861500.0,7416789747.0,28471920.83,239866213.4,56997301.96,987680.8828
2021-03-29 03:00:00,10829211708.0,3492560508.0,43389073.67,222053672.7,78562687.96,1750205.293
2021-03-29 04:00:00,7106520922.0,5102496241.0,44350160.8,54588273.49,10242757.79,3592779.071
2021-03-29 05:00:00,6786269386.0,8912576556.0,93214083.95,64318794.2,10418123.35,1218899.754
2021-03-29 06:00:00,7377415872.0,5553107320.0,81764.50931,53738804.23,35720337.86,1033282.738
2021-03-29 07:00:00,9230283643.0,7169666053.0,19808.0326,49431507.57,50269875.37,977963.1499
2021-03-29 08:00:00,10840045230.0,10505267222.0,45826747.78,61458373.42,51419877.84,978025.0924
2021-03-29 09:00:00,12527625708.0,7586042305.0,85954757.5,67206318.76,36402505.03,996438.6805
2021-03-29 10:00:00,11075135019.0,5154824974.0,24549.07132,42627596.35,9371156.204,1029264.464
2021-03-29 11:00:00,7603733256.0,4070505505.0,40065709.33,35139681.25,53060570.55,1090129.559
2021-03-29 12:00:00,6532359357.0,5211561545.0,21132.12076,25661437.43,50831983.89,1066198.507
2021-03-29 13:00:00,7961527915.0,10024258806.0,19533.97556,24451368.96,99951511.66,1590896.359
2021-03-29 14:00:00,10597308311.0,5071197043.0,36337970.98,19957321.2,94255379.87,2203666.79
2021-03-29 15:00:00,10045195040.0,1700280845.0,19396.04111,37049754.97,93511948.47,2431154.677
2021-03-29 16:00:00,9882789665.0,1309370164.0,19844.54135,22869903.17,124764662.0,1423518.927
2021-03-29 17:00:00,8989752704.0,576291322.3,51661076.29,27356622.67,167683045.9,1274566.012
2021-03-29 18:00:00,10148246209.0,853890042.2,36698705.88,22515582.32,100908788.0,1135841.21
2021-03-29 19:00:00,9045040839.0,821948440.2,68783789.65,17439757.94,93655644.38,1172047.863
2021-03-29 20:00:00,8858084969.0,2408400189.0,28714056.17,24581719.53,110365564.3,3291971.449
2021-03-29 21:00:00,8737479941.0,912645205.0,43322678.16,15712169.97,93784463.42,1400092.428
2021-03-29 22:00:00,9700275120.0,739365822.0,48808.31865,5419878.702,82531457.96,1166391.107
2021-03-29 23:00:00,20865617388.0,1063768858.0,19629.68072,140145976.3,126541603.7,836211.6634
2021-03-30 00:00:00,15108298854.0,9739294151.0,53399.84438,154635833.4,115483919.4,785168.1208
2021-03-30 01:00:00,23109338470.0,1718607482.0,19015.0001,188674138.3,43623932.23,858031.5836
2021-03-30 02:00:00,14491612791.0,2623650412.0,33286597.46,90413660.59,90515162.59,843054.9167
2021-03-30 03:00:00,7220542268.0,5981464494.0,34491680.69,59222325.96,57915752.79,784506.0082
2021-03-30 04:00:00,6501365240.0,7570599230.0,80021844.46,49081678.44,55958346.86,787909.5191
2021-03-30 05:00:00,4756035411.0,11376680846.0,47890.9716,48953198.57,58430542.78,787046.4075
2021-03-30 06:00:00,5605141618.0,8273055108.0,43633449.03,48897288.2,65128189.05,792153.8147
2021-03-30 07:00:00,4288985639.0,3092317185.0,19587.92771,54851517.56,71412148.68,766738.5811
2021-03-30 08:00:00,5124026645.0,2944480256.0,54055.71622,67217705.24,14845753.88,786965.5887
2021-03-30 09:00:00,4935736135.0,6369627952.0,51960553.62,36893357.17,17248316.34,782721.8688
2021-03-30 10:00:00,5582542065.0,8651485178.0,95487442.59,30520910.3,13372416.29,803436.316
2021-03-30 11:00:00,5433894866.0,8438906401.0,19313.35542,27407271.18,21761471.25,783732.0042
2021-03-30 12:00:00,5134783081.0,8433883325.0,49732.01497,16916439.54,52027040.84,784665.5421
2021-03-30 13:00:00,7469886406.0,11106379337.0,19360.64997,15753563.43,58282120.55,807478.8029
2021-03-30 14:00:00,7350212076.0,17323084119.0,43638761.95,6144363.442,60986841.63,796837.1447
2021-03-30 15:00:00,8921656160.0,2299818335.0,32657388.63,11845054.38,55536334.41,808364.5898
2021-03-30 16:00:00,10934209023.0,5361205926.0,43615325.49,16006330.67,33482372.21,856305.7735
2021-03-30 17:00:00,9203320338.0,15430680746.0,36149.28969,16431774.16,26791409.69,798804.3593
2021-03-30 18:00:00,7272294163.0,6334004402.0,78627884.19,5035184.115,22673736.3,817039.1811
2021-03-30 19:00:00,7290742468.0,615842945.9,83310.12472,10368878.16,66059889.2,854246.5802
2021-03-30 20:00:00,6669678961.0,6348039256.0,66468110.71,4750793.074,21715855.54,807078.8155
2021-03-30 21:00:00,7710280441.0,2334535757.0,55284.8617,23801331.56,60620374.55,789695.6416
2021-03-30 22:00:00,8079092051.0,8104672483.0,18878.3349,35113044.0,17608964.85,797602.1792
2021-03-30 23:00:00,5929663189.0,8933906771.0,19340.51391,30627235.81,14237217.27,817581.2392
2021-03-31 00:00:00,6494788188.0,6879182360.0,47305.02094,51202930.94,86081328.55,833415.8216
2021-03-31 01:00:00,12936218191.0,7077690025.0,18829.28392,44014832.5,58663467.87,821605.6388
2021-03-31 02:00:00,16464380144.0,11674481281.0,97027811.34,53355720.87,18086257.01,788753.755
2021-03-31 03:00:00,14319157399.0,18707023346.0,79509888.31,64749107.97,15576215.54,788127.9356
2021-03-31 04:00:00,11611040565.0,24451091642.0,55829.08708,49810071.06,17555818.5,832736.3947
2021-03-31 05:00:00,13497393306.0,19130172193.0,48293027.89,50739483.62,12948850.89,790069.4097
2021-03-31 06:00:00,7285685883.0,15222690719.0,43636976.0,55471385.4,42546617.85,785433.5913
2021-03-31 07:00:00,5339958779.0,13033511626.0,19695.27406,63719856.63,13939968.19,781671.9939
2021-03-31 08:00:00,5471287451.0,9544922523.0,47109453.68,157863271.5,53089871.67,786615.7624
2021-03-31 09:00:00,7167063095.0,3106895899.0,43645349.89,184958544.7,40001672.98,855177.7022
2021-03-31 10:00:00,7244711954.0,2176716515.0,53372.26403,172474809.2,53426214.39,792581.1521
2021-03-31 11:00:00,5563237496.0,1988480433.0,35287598.58,169209106.4,21493796.62,787609.3238
2021-03-31 12:00:00,6990115404.0,3487551518.0,87320415.79,188378559.6,51008548.95,786763.0822
2021-03-31 13:00:00,4757453865.0,1909682821.0,37600636.4,193980789.4,15419233.72,782658.3924
2021-03-31 14:00:00,6253861879.0,3671009793.0,55886.24597,126949453.0,53109415.46,787178.6937
2021-03-31 15:00:00,5828734159.0,9263623595.0,43664957.33,75161614.87,13040229.7,785710.7281
2021-03-31 16:00:00,6520505963.0,7887354887.0,19041.75792,71054372.29,38567214.12,783134.6171
2021-03-31 17:00:00,9607981432.0,7763655981.0,48601.93944,73188796.92,56283243.72,785244.9512
2021-03-31 18:00:00,7801756087.0,5293739444.0,43669833.57,151059865.7,12546835.24,782968.0371
2021-03-31 19:00:00,5510171151.0,8798136667.0,50509.1025,160940624.9,13196229.37,782844.8941
2021-03-31 20:00:00,5447009020.0,11547305528.0,19246.02274,146439124.5,56431404.44,782291.4765
2021-03-31 21:00:00,5696964404.0,5070529537.0,52064040.18,208844701.4,17734306.93,788388.6409
2021-03-31 22:00:00,6366361578.0,7797637324.0,147956404.3,231492052.6,14633533.8,781912.4585
2021-03-31 23:00:00,6178818045.0,14387165661.0,52036798.13,242959920.0,87410451.91,779138.3026
2021-04-01 00:00:00,6459822990.0,9389664602.0,62382.73517,184996687.3,9164862.538,785252.4626
2021-04-01 01:00:00,5387662093.0,5242543740.0,50781514.58,97058740.04,11375815.4,764563.98
2021-04-01 02:00:00,7311876121.0,2095370491.0,18653.48347,170529851.0,16967373.19,777773.7292
2021-04-01 03:00:00,5384211642.0,9014277762.0,66212767.26,190926337.6,9613726.106,787910.1938
2021-04-01 04:00:00,5381175754.0,13416601789.0,75373735.15,152249134.0,74644478.82,784414.9838
2021-04-01 05:00:00,4182165486.0,7986724959.0,45599.33705,73989806.83,57088520.98,783628.6804
2021-04-01 06:00:00,7246392176.0,8224278252.0,19280.15868,81204375.48,16510522.22,793685.9209
2021-04-01 07:00:00,4063669037.0,7664644569.0,63020.37653,172690053.8,14921825.6,784409.7092
2021-04-01 08:00:00,4201306438.0,8206993496.0,20580.53885,148014408.3,44207825.77,785381.7902
2021-04-01 09:00:00,4494596170.0,8492640258.0,91434.05556,145611791.5,17341228.6,784948.8079
2021-04-01 10:00:00,5046442433.0,5325564557.0,122358558.1,181850973.8,51468398.37,790152.715
2021-04-01 11:00:00,3579904967.0,4732290346.0,43618730.44,213851605.9,51494037.22,853435.3969
2021-04-01 12:00:00,3624608240.0,6264445722.0,19071.13486,211896982.2,8736873.559,846145.1587
2021-04-01 13:00:00,3717927216.0,7457502870.0,45198.14944,169661736.7,12351062.66,804812.9425
